screen_name,date,text,retweet_count,favourites_count
Kitchen Sanctuary,2020-01-18 02:20:03,"It is still possible to get fluffy delicious pancakes when you can’t eat gluten. My Hazelnut and Chia pancakes are so tasty! As well as being gluten free, they’re refined sugar free too! https://t.co/RAOak7uE7s #glutenfree #pancakes #hazelnut https://t.co/2xbLP7EmGl",32,78
Kitchen Sanctuary,2020-01-17 18:25:04,"So tasty, this lighter slow-cooked spicy beef curry is amazing. Less than 500 calories including rice and Slimming Friendly too!

https://t.co/psin7yuXPy

#slimmingworld #curry #beefcurry #slowcookercurry #slimmingworldcurry #slowcookedcurry https://t.co/fm2BOpkeie",37,68
Kitchen Sanctuary,2020-01-17 16:20:07,"Got a Thai food craving?  Why not try this super delicious Thai Seafood Laksa.  A great way to get a fabulous Thai meal on the table quickly, using only one pan and ready in less than 30 minutes. 
RECIPE ➡️https://t.co/7xyoCw47cG #seafood #laksa #onepan https://t.co/hVx6sWM7ti",58,120
Kitchen Sanctuary,2020-01-17 13:42:22,"The best Korean Fried Chicken – Crispy coated buttermilk fried chicken smothered in a spicy Korean Gochujang sauce. This stuff is INSANELY good! 
RECIPE➡️https://t.co/kVLdA7eg8z #Koreanfriedchicken #friedchicken #gochujang #fakeaway #streetfood https://t.co/hS5iIEaUdK",51,153
Kitchen Sanctuary,2020-01-17 11:20:03,"Easy chicken fajitas! Marinated chicken, seared to perfection and served with smoky charred peppers and onions on flour tortillas.

https://t.co/co4wf7HfOn

#easydinner #fajitas #chickenfajitas #sharingplate #sharingplatter #mexican https://t.co/KGTCNLULDh",32,50
Kitchen Sanctuary,2020-01-17 09:18:30,Nothing beats a creamy fish pie for some hearty comfort food. My award-winning recipe is always on our recipe rotation at home. https://t.co/Jc0Kq1VpNB #fishpie #comfortfood #fishfriday #seafood https://t.co/WlxlHBiWMI,41,77
Kitchen Sanctuary,2020-01-17 05:45:02,"Stick-to-your-ribs comfort food for a cold, rainy day, this slow cooked Beef and Guinness Stew with Crispy Onions is perfect! https://t.co/harZ7WVj1c #slowcooked #comfortfood #stew #beef #recipe https://t.co/13H38xsfL2",29,48
Kitchen Sanctuary,2020-01-17 02:00:23,"An easy to prepare Salmon Sushi Bowl – all of the flavours of Sushi, in minimal time. Plus a 2-minute soy and ginger dressing that tastes way better than those little soy sauce plastic fish thingies! https://t.co/6R3DnTjtlu #salmon #sushi #lunch #recipe https://t.co/nzaXJzMgwq",36,63
Kitchen Sanctuary,2020-01-16 19:45:06,"So tasty, this lighter slow-cooked spicy beef curry is amazing. Less than 500 calories including rice and Slimming Friendly too!

https://t.co/gIUK9b5iGy

#slimmingworld #curry #beefcurry #slowcookercurry #slimmingworldcurry #slowcookedcurry https://t.co/xdhVKT7D44",42,81
Kitchen Sanctuary,2020-01-16 14:45:05,"Cream of Broccoli soup - with kale and cauliflower, plus a good handful of cheddar cheese. A real comfort food favourite!

https://t.co/9APQ5bUFvE

#broccolisoup #wintersoup #creamysoup #vegetablesoup https://t.co/HpKUiztLU8",44,66
Kitchen Sanctuary,2020-01-16 12:51:03,"Spicy Chicken Nourish Bowl - A filling and nutritious warm salad, with middle eastern flavours. https://t.co/DmaxghkIeX #nourishbowl #chicken #warmsalad #lunch https://t.co/Blq5VJ3cyq",35,75
Kitchen Sanctuary,2020-01-16 11:50:05,This Healthier Slow Cooked Spicy Chicken Rogan Josh is just the thing when you’re trying to be good. The perfect Rogan Josh recipe thats also Syn free on Slimming world! https://t.co/Djs7HYpgOl #roganjosh #slowcooked #synfree #chicken #healthierdinner,47,100
Kitchen Sanctuary,2020-01-16 09:02:53,Have a Terrific Thursday everyone @Joellaughton1 @lvictorfaulkner @lndievid @statewideinfo1 @Praveen45527841 @1KRPA1 @axaddafoods @comidashistoric @LiveToEatHere @PaoloTomasi5 @Redneck_Shake @EatActWorship @GubbaRum @WeWontStarve @osheima @wheelchiargran Thanks sor Rts 💕🌼,2,9
Kitchen Sanctuary,2020-01-16 08:59:24,Have a Terrific Thursday everyone @dervelloisr @Stormdrane @avr381 @LibbyGleesonAus @KbcooksC @BernardBrett2 @amor_vuelveTX @IlonaMaza @Katz3333 @dj_mac_nificent @Chris78699540 @colin_gillett @Rafal4509916 @mary_maryalvarz @andreaxalleira @czoco Thanks for Rts 💕🌼,3,8
Kitchen Sanctuary,2020-01-16 08:53:41,Have a Terrific Thursday everyone @bradmck65 @PaleplumZbakari @Tastyfix @gingerjen121 @rosstell @OuldHanan @annhomebaker @thamame @soapdeli @AmelieCorbani @zinfiny @ANationOfMoms @TheBusyVeggie @amouthfulofmark @RumkiSpoon @AldoTomis @le_chic26 Thanks for Rts 💕🌼,3,12
Kitchen Sanctuary,2020-01-16 08:50:39,Have a Terrific Thursday everyone @cjgsweet @MOLCS_ @jcbshealth @myphillymedia @flawlessfooduk @SlurpeesNTots @BethnalGreener @deeddra @RolandoS87 @Crusegirl @juanant1972diy @cbeauocalafl @RalphAllen4 @BeatCancer10 @nicesoul101 @parker5342 @CynGagen Thanks for Rts 💕🌼,3,11
Kitchen Sanctuary,2020-01-16 08:47:37,Have a Terrific Thursday everyone @CaptnKennysFr @CristinaParani1 @MyBeautyBug @IdahNielsen @kerick3752 @DilciaAcevedo2 @annehughes81 @JackConnie @pjames870 @cwshumate @skeighley @ChefJHerb @smalltownliv @anders_cat @SimsLifeBlog @geekycooker @yesitsme111 Thanks for Rts 💕🌼,3,10
Kitchen Sanctuary,2020-01-16 08:44:24,Have a Terrific Thursday everyone @mugikikaku @ElGanspo @TheRecipeCookb1 @sherrylynn61 @thiective @pprabhu81 @woofknight @AdeBrigitte @sergeiprokopiev @purpleroses53 @pfretel78 @chasingabigail @FettKeven @ValuableToKnow @ThisrighthereT @myFoodWorks Thanks  for RTs 💕🌼,3,13
Kitchen Sanctuary,2020-01-16 07:48:38,Vegetarian Loaded Mexican Tortilla Pan dinner is packed with flavour and loads of healthy goodies! A real treat that won’t make you feel that you’re missing out on meat. Plus it’s ready in 20 minutes! https://t.co/1ikLc1zywu #vegetarian #tortilla #speedysupper https://t.co/ZZspnu6sa4,37,76
Kitchen Sanctuary,2020-01-16 03:20:03,"Spicy Parsnip and Sweet Potato Soup is hearty, healthy and packed with flavour! So good on those cold autumn and winter days when you need that warm, comforting feeling of homemade soup. https://t.co/xqWUcDMit9 #soup #vegetarian #SweetPotato #parsnip  https://t.co/oj35toDAa3",30,55
Kitchen Sanctuary,2020-01-15 19:44:59,"Quick and easy to prepare, this Chicken Lo Mein is packed with veggies and saucy goodness. Ready in 20 minutes! https://t.co/6Fw6Y9HI13 #chicken #LoMein #streetfood #speedysupper https://t.co/6dNwgMJQBE",40,91
Kitchen Sanctuary,2020-01-15 14:05:04,"Traditional cottage pie with a rich meaty sauce, topped with creamy mashed potato, crisped up to golden perfection. Check out my tip for ensuring also get a jug of delicious gravy to pour on top. https://t.co/AX2kgsoXNs #comfortfood #cottagepie #gravy #beef #dinner",62,172
Kitchen Sanctuary,2020-01-15 11:49:35,Love these grab and go breakfast cups from @erin_simplicity perfect for a busy morning😋 https://t.co/xgKHiF3Vis,3,11
Kitchen Sanctuary,2020-01-15 09:54:00,Thanks so much for Rts everyone @SkinnySpatula @AdeBrigitte @edsousafarm @CDIVertdAzur @sophie19621 @IlianPetkov3 @9trIqkBXqoKmGBp @LadyLakeMusic @2o74wHNwhP7cuzT @LocalDirectDeal @ETGFoodPacks Have a wonderful Wednesday 💕,4,13
Kitchen Sanctuary,2020-01-15 09:48:44,Thanks so much for Rts everyone @planetmstudios @scottydog57 @SummerBreezeUS @candlelightrw17 @fasefoodie @gregobrien49 @KarenTa58476263 @QuibellPaul @sergeiprokopiev @jcbshealth @vegeliciouskchn @czoco @Redneck_Shake @OnlineCatering Have a wonderful Wednesday 💕,3,12
Kitchen Sanctuary,2020-01-15 09:45:54,Thanks so much for Rts everyone @thisgrilllife @thiective @joancreek_ @TheQueenMrs @Suzanne22364928 @CinShel @Roseandfalcon @KevinJamessfm @DelbesC @nailahoffer @AMBADANAROBA @RossiErin @rickchaffee1 @neogi_rohini @chophappy @Mister_R_C_ Have a wonderful Wednesday 💕,1,14
Kitchen Sanctuary,2020-01-15 09:42:40,Thanks so much for Rts everyone @evgreigauthor @AldinaKnight @TaraRWhite @M3Bites @cgraceabrams @knu_deli @pfretel78 @sandraschulze @Arhcanjo @Foods_HQ @LatteMatcha @avr381 @Katz3333 @BernardBrett2 @okayamapc @Fuzz_and_Buzz @AnnaTesla77 Have a wonderful Wednesday 💕,2,13
Kitchen Sanctuary,2020-01-15 09:38:58,Thanks so much for Rts everyone @BeatCancer10 @ValuableToKnow @TheBusyVeggie @ChefJHerb @poppyscupcakes @pawpaw_ray @TobisiaLilThing @ladybuttons1 @Stormdrane @RalphAllen4 @juanant1972diy @moran_kieron @cjgsweet @adicork35 @MINKS808 Have a wonderful Wednesday 💕,4,17
Kitchen Sanctuary,2020-01-15 09:35:39,Thanks so much for Rts everyone @JamieHo57842236 @AldoTomis @RumkiSpoon @VitalPlan @pprabhu81 @itsmuzza2004 @JosheFoods_USA @RockyinTX @CoolAnya84 @HillelAsherman @nailburke @belonio4 @lamaletademaggi @EduardoSpectro1 @Gumamelangmundo Have a wonderful Wednesday 💕,3,15
Kitchen Sanctuary,2020-01-15 09:32:40,Thanks so much for Rts everyone @jr_joanne @boonyaroj @thamame @TheCoffeeGuy22 @PaleplumZbakari @rollidriver @engelderliebe80 @RahercaH @time4holidays @BethnalGreener @deeddra @myphillymedia @DilciaAcevedo2 @Chris78699540 @Esienne @CookDrankEat Have a wonderful Wednesday 💕,3,10
Kitchen Sanctuary,2020-01-15 09:29:53,Thanks so much for Rts everyone @chasingabigail @Crusegirl @SlurpeesNTots @Joellaughton1 @lakersplaya11 @NewlinTherese @popnewsic @ichasoe @FettKeven @ultimatekrispy @RisallariRigels @eapmd03 @CanovaGina @ChristineCarrUK @Cultiv8Hope Have a wonderful Wednesday 💕,3,8
Kitchen Sanctuary,2020-01-15 09:27:03,Thanks so much for RTs everyone @JosheFoods_UK @DHoblak @CaptnKennysFr  @ElGanspo @re_hungry @clarenorris20 @mugikikaku @dervelloisr @FrostieMoss @sherrylynn61 @kerick3752 @Gophergutz1 @cbeauocalafl @Darie_OConnor @IdahNielsen @skeighley Have a wonderful Wednesday💕,4,18
Kitchen Sanctuary,2020-01-15 08:06:40,"Pepperoni Pizza Fries loaded with homemade pizza sauce, stretchy mozzarella and tasty cheddar. Serve them for dinner, as a game day or party food. You won’t believe how fast they disappear! https://t.co/8OB5QKOHzT #gameday #pizzafries #mozzarella #pepperoni #partyfood https://t.co/yQYKebqBZt",23,55
Kitchen Sanctuary,2020-01-15 05:35:02,Chocolate Raspberry Bites – little chocolate mouthfuls bursting with a refreshing hit of raspberry. Only 95 calories each! https://t.co/e6htAe3tSR #bitesizedtreats #chocolate #raspberry,45,121
Kitchen Sanctuary,2020-01-15 02:20:03,"Comforting Chicken Noodle Soup! I love this as a filling, tasty and inexpensive dinner for those cold Winter evenings. Make a big pot so you have plenty of leftovers for lunch. https://t.co/64PBTXr6MS #soup #chickensoup #noodles #comfortfood https://t.co/XwSBdJC0og",22,52
Pickled Plum Food and Drinks,2020-01-21 18:02:02,"When it comes to #natto, you either love it or hate it 😂
Learn all about Japanese fermented #soybeans - and a few ways to enjoy this iconic food! 
#feedfeed #yuminthetum #buzzfeast #delish 
Read about it here 👉 https://t.co/TXHB2zZ3Cl https://t.co/nFwtIALIom",7,14
Pickled Plum Food and Drinks,2020-01-21 17:03:03,"Let's make Chinese veggie #stirfry 🍲😋
This stir fried napa cabbage is the perfect takeout-fakeout and is ready in 15 minutes!
#feedfeed #nom #veggies #easyrecipes #betterthantakeout
Get the Recipe 👉 https://t.co/ALja1pvZ3I https://t.co/OCIQw706Xp",8,35
Pickled Plum Food and Drinks,2020-01-20 17:03:06,"What's your favorite use of cucumbers and tomatoes?
This creamy avocado cucumber tomato salad is my fave! 🍅😋
Get the Recipe 👉 https://t.co/5hS4YRCHYI https://t.co/PCes6CR6lD",34,152
Pickled Plum Food and Drinks,2020-01-19 18:03:02,"One of the easiest stir fry #recipes EVER!
Bok Choy With Garlic and Oyster Sauce
#nom #foodporn #bokchoy #stirfry #betterthantakeout 
Get the Recipe 👉 https://t.co/e2PxNtbcWX https://t.co/EYBLq0kRi9",5,13
Pickled Plum Food and Drinks,2020-01-19 17:03:02,"This delicious Harissa #SweetPotato Hash Recipe is a healthy (and spicy) dish 🍲🌶🔥😋
Perfect for #brunch!
#harissa #healthy #spicy #foodporn #nom
Get the Recipe 👉 https://t.co/d2dkB7G54Q https://t.co/AeVUvRkPdf",13,37
Pickled Plum Food and Drinks,2020-01-18 17:03:04,"These these hot chili oil infused Sichuan #pickles are delicious! 🥒🥢
Bonus: making Smacked #Cucumbers With #ChiliOil is a fun way to let off some steam 💪
#easyrecipe #nom #feedfeed #playwithyourfood #eatwithyoureyes
Get the Recipe 👉 https://t.co/KjIBPYhAj6 https://t.co/uNeVR7dMdF",20,52
Pickled Plum Food and Drinks,2020-01-17 18:02:02,"Make this silky, savory Basic Chinese #Congee Recipe with just a few humble ingredients 🍚
Easy to make – and so satisfying! Let’s hear it for comfort food! 
#easyrecipe #comfortfood #feedfeed #ricerecipes
Get the Recipe 👉 https://t.co/uwZ4YcHKNk https://t.co/YjnULiOH09",6,16
Pickled Plum Food and Drinks,2020-01-17 17:03:05,"Up and at 'em! ⛅️
Add a little zing to your morning with this spicy, cleansing and invigorating wellness tonic!
#morning #drink #f52grams #feedfeed #earlyriser #nom
Get the Recipe 👉 https://t.co/0kjFDKss5f https://t.co/Mb1wgY7d0n",3,13
Pickled Plum Food and Drinks,2020-01-16 18:02:05,"The perfect light and refreshing mid-afternoon #snack!
#Cucumber Sandwiches with #Tzatziki Sauce
#Sandwich #nom #easyrecipe
Get the Recipe 👉 https://t.co/ckJr4x8DwI https://t.co/HINuDBh1Ok",6,23
Pickled Plum Food and Drinks,2020-01-16 17:03:02,"Detoxing isn’t just for the summer! 
This green #detox soup is great for a boost of vitamins that will keep your tummy slim and skin aglow!
#easyrecipes #f52grams #feedfeed #nom 
Get the Recipe 👉 https://t.co/yq5l2lIAZG https://t.co/T7uPPbRqis",9,24
Pickled Plum Food and Drinks,2020-01-15 18:02:01,"So easy! 😋
This spicy and smoky Korean Cucumber Salad Recipe is ready in 10 minutes and has a refreshing crunch 🥒🥗
#banchan #salad #feedfeed
Get the Recipe 👉 https://t.co/SvwgD13Q8m https://t.co/X7E7ungw4p",18,51
Pickled Plum Food and Drinks,2020-01-15 17:03:03,"Bitter melon is an integral part of this bright and fruity #smoothie 🍹
This morning smoothie packed with ingredients to soothe and strengthen your gut! 
#easyrecipe #gutbliss #bittermelon #feedfeed #veganuary #nom
Get the Recipe 👉 https://t.co/0fLXg1rFyj https://t.co/Dv3w5gGQ37",9,21
Pickled Plum Food and Drinks,2020-01-14 18:02:02,"Put dinner on the table in 15 minutes with this smoky Salmon Tikka Over Quinoa Recipe 😋
🍲 served with a cooling cucumber raita!
#easyrecipes #nom 
Get the Recipe 👉 https://t.co/k9qKQGr4ZM https://t.co/61ZcoDaDmL",9,30
Pickled Plum Food and Drinks,2020-01-14 17:03:05,"These savory #vegetarian stuffed peppers are colorful, filling, delicious and guilt-free 😋
#StuffedPeppers #easyrecipe #feedfeed #f52grams #buzzfeast #nom
Get the Recipe 👉 https://t.co/N2Y5imJar6 https://t.co/1YZZPM4VX7",17,45
